country,year,index,name,renovation_generation,building_categories_index,building_category,construction_period_start,construction_period_end,number_of_dwellings_per_building,number_of_buildings,dwelling_weight,areawindows,Htr_w,effective_window_u_w_m2k,stock_window_area_m2,stock_window_htr_w_per_k,model_reference_satisfied_1_10
HUN,2025,2027,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,0.148323997855,0.148323997855,25.8602523804,41.1222000122,1.59017014503,3.83569598198,6.09940910339,False
HUN,2025,3363,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,2481.36352539,2481.36352539,25.8602523804,131.689712524,5.09236001968,64168.6875,326770.0625,False
HUN,2025,3364,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,1145.89709473,1145.89709473,25.8602523804,51.9930152893,2.01053786278,29633.1875,59578.6445312,False
HUN,2025,3365,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,778.507324219,778.507324219,25.8602523804,66.2250671387,2.56088256836,20132.3964844,51556.6992188,False
HUN,2025,3366,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,308.039154053,308.039154053,25.8602523804,44.2667694092,1.71176862717,7965.97021484,13635.8984375,False
HUN,2025,3367,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,2141.35742188,2141.35742188,25.8602523804,104.781654358,4.05184173584,55376.0429688,224374.96875,False
HUN,2025,3368,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,723.190551758,723.190551758,25.8602523804,41.810546875,1.61678802967,18701.890625,30236.9921875,False
HUN,2025,3369,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,518.323730469,518.323730469,25.8602523804,59.7585487366,2.31082630157,13403.9824219,30974.2734375,False
HUN,2025,3370,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,149.968673706,149.968673706,25.8602523804,41.0527420044,1.58748424053,3878.2277832,6156.62548828,False
HUN,2025,3371,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,288.80267334,288.80267334,25.8602523804,131.689712524,5.09236001968,7468.51025391,38032.3398438,False
HUN,2025,3372,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,136.722045898,136.722045898,25.8602523804,51.9930152893,2.01053786278,3535.66650391,7108.59130859,False
HUN,2025,3373,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,91.4345169067,91.4345169067,25.8602523804,66.2250671387,2.56088256836,2364.51977539,6055.25683594,False
HUN,2025,3374,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,43.0212478638,43.0212478638,25.8602523804,44.2667694092,1.71176862717,1112.5402832,1904.41162109,False
HUN,2025,3375,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,150.590332031,150.590332031,25.8602523804,104.781654358,4.05184173584,3894.30395508,15779.1044922,False
HUN,2025,3376,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,48.0577430725,48.0577430725,25.8602523804,41.810546875,1.61678802967,1242.78540039,2009.32055664,False
HUN,2025,3377,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,35.1196594238,35.1196594238,25.8602523804,59.7585487366,2.31082630157,908.20324707,2098.69995117,False
HUN,2025,3378,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,7.86898231506,7.86898231506,25.8602523804,41.0527420044,1.58748424053,203.493865967,323.043304443,False
HUN,2025,3379,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,438.003051758,438.003051758,25.8602523804,51.9926605225,2.0105240345,11326.8691406,22772.9433594,False
HUN,2025,3380,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,81.2325363159,81.2325363159,25.8602523804,51.9926605225,2.0105240345,2100.69384766,4223.49560547,False
HUN,2025,3381,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,71.6870880127,71.6870880127,25.8602523804,51.9924736023,2.01051688194,1853.84619141,3727.18896484,False
HUN,2025,3382,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,21.7199268341,21.7199268341,25.8602523804,46.5518188477,1.80013012886,561.682800293,1011.10211182,False
HUN,2025,3383,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,120.474609375,120.474609375,25.8602523804,41.0041427612,1.58560490608,3115.50390625,4939.95800781,False
HUN,2025,3384,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,18.2456970215,18.2456970215,25.8602523804,41.0041427612,1.58560490608,471.838317871,748.149169922,False
HUN,2025,3385,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,16.5484657288,16.5484657288,25.8602523804,40.9790649414,1.58463513851,427.947509766,678.140625,False
HUN,2025,3386,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,2.26843976974,2.26843976974,25.8602523804,38.7537117004,1.49858212471,58.6624259949,87.9104614258,False
HUN,2025,3703,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,67.7112503052,67.7112503052,25.8602523804,55.2621765137,2.13695430756,1751.0300293,3741.87109375,False
HUN,2025,3704,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,12.8531541824,12.8531541824,25.8602523804,55.2621765137,2.13695430756,332.385803223,710.293273926,False
HUN,2025,3705,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,11.613193512,11.613193512,25.8602523804,55.221572876,2.13538408279,300.320129395,641.298828125,False
HUN,2025,3706,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,4.76474285126,4.76474285126,25.8602523804,50.5279388428,1.95388424397,123.217453003,240.752639771,False
HUN,2025,3707,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,34.1889076233,34.1889076233,25.8602523804,44.4866256714,1.72027039528,884.133789062,1520.94909668,False
HUN,2025,3708,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,5.48256874084,5.48256874084,25.8602523804,44.4866256714,1.72027039528,141.780609131,243.900985718,False
HUN,2025,3709,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,5.13281345367,5.13281345367,25.8602523804,44.4163970947,1.71755468845,132.735855103,227.981079102,False
HUN,2025,3710,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,0.939665555954,0.939665555954,25.8602523804,41.1222000122,1.59017014503,24.299987793,38.6411132812,False
HUN,2025,5145,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,3607.3137207,3607.3137207,25.8602523804,131.689712524,5.09236001968,93286.046875,475046.09375,False
HUN,2025,5146,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,3268.14892578,3268.14892578,25.8602523804,51.9930152893,2.01053786278,84515.15625,169920.921875,False
HUN,2025,5147,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,753.922119141,753.922119141,25.8602523804,66.2250671387,2.56088256836,19496.6171875,49928.5429688,False
HUN,2025,5148,SFHdh_1960_1979_Debrecen_ren13_gen2,gen2,2,SFH,1960,1979,1,1301.90637207,1301.90637207,25.8602523804,44.2667694092,1.71176862717,33667.6289062,57631.1875,False
HUN,2025,5149,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,3147.11791992,3147.11791992,25.8602523804,104.781654358,4.05184173584,81385.265625,329760.21875,False
HUN,2025,5150,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,2183.27783203,2183.27783203,25.8602523804,41.810546875,1.61678802967,56460.1171875,91284.0390625,False
HUN,2025,5151,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,478.620605469,478.620605469,25.8602523804,59.7585487366,2.31082630157,12377.25,28601.671875,False
HUN,2025,5152,SFHdh_1960_1979_Debrecen_ren14_gen2,gen2,2,SFH,1960,1979,1,652.226013184,652.226013184,25.8602523804,41.3224487305,1.59791362286,16866.7285156,26951.5761719,False
HUN,2025,5153,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,387.895965576,387.895965576,25.8602523804,131.689712524,5.09236001968,10031.0878906,51081.90625,False
HUN,2025,5154,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,337.444641113,337.444641113,25.8602523804,51.9930152893,2.01053786278,8726.40332031,17544.7636719,False
HUN,2025,5155,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,77.1233673096,77.1233673096,25.8602523804,66.2250671387,2.56088256836,1994.4296875,5107.5,False
HUN,2025,5156,SFHdh_1960_1979_Debrecen_ren15_gen2,gen2,2,SFH,1960,1979,1,120.658821106,120.658821106,25.8602523804,44.2667694092,1.71176862717,3120.26757812,5341.17626953,False
HUN,2025,5157,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,209.850326538,209.850326538,25.8602523804,104.781654358,4.05184173584,5426.78222656,21988.4648438,False
HUN,2025,5158,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,142.111526489,142.111526489,25.8602523804,41.810546875,1.61678802967,3675.04003906,5941.76074219,False
HUN,2025,5159,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,30.9391117096,30.9391117096,25.8602523804,59.7585487366,2.31082630157,800.093261719,1848.87646484,False
HUN,2025,5160,SFHdh_1960_1979_Debrecen_ren16_gen2,gen2,2,SFH,1960,1979,1,38.1660957336,38.1660957336,25.8602523804,41.3224487305,1.59791362286,986.984863281,1577.11657715,False
HUN,2025,5161,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,730.171569824,730.171569824,25.8602523804,51.9926605225,2.0105240345,18882.421875,37963.5625,False
HUN,2025,5162,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,269.969360352,269.969360352,25.8602523804,51.9926605225,2.0105240345,6981.47558594,14036.4257812,False
HUN,2025,5163,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,73.1072311401,73.1072311401,25.8602523804,51.9924736023,2.01051688194,1890.57141113,3801.02587891,False
HUN,2025,5164,SFHdh_1960_1979_Debrecen_ren17_gen2,gen2,2,SFH,1960,1979,1,92.1383895874,92.1383895874,25.8602523804,46.5518188477,1.80013012886,2382.72192383,4289.20947266,False
HUN,2025,5165,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,224.104995728,224.104995728,25.8602523804,41.0041427612,1.58560490608,5795.41162109,9189.23339844,False
HUN,2025,5166,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,75.3080444336,75.3080444336,25.8602523804,41.0041427612,1.58560490608,1947.48498535,3087.94189453,False
HUN,2025,5167,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,19.4386463165,19.4386463165,25.8602523804,40.9790649414,1.58463513851,502.688293457,796.577575684,False
HUN,2025,5168,SFHdh_1960_1979_Debrecen_ren18_gen2,gen2,2,SFH,1960,1979,1,24.4270076752,24.4270076752,25.8602523804,38.7537117004,1.49858212471,631.688598633,946.637207031,False
HUN,2025,5553,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,101.754257202,101.754257202,25.8602523804,55.2621765137,2.13695430756,2631.39086914,5623.16162109,False
HUN,2025,5554,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,37.8315505981,37.8315505981,25.8602523804,55.2621765137,2.13695430756,978.333435059,2090.65380859,False
HUN,2025,5555,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,9.65347671509,9.65347671509,25.8602523804,55.221572876,2.13538408279,249.641342163,533.08013916,False
HUN,2025,5556,SFHdh_1960_1979_Debrecen_ren288_gen2,gen2,2,SFH,1960,1979,1,10.3666448593,10.3666448593,25.8602523804,50.5279388428,1.95388424397,268.08404541,523.805175781,False
HUN,2025,5557,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,39.7890815735,39.7890815735,25.8602523804,44.4866256714,1.72027039528,1028.95568848,1770.08203125,False
HUN,2025,5558,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,13.5065860748,13.5065860748,25.8602523804,44.4866256714,1.72027039528,349.283721924,600.862426758,False
HUN,2025,5559,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,3.36089015007,3.36089015007,25.8602523804,44.4163970947,1.71755468845,86.9134674072,149.278625488,False
HUN,2025,5560,SFHdh_1960_1979_Debrecen_ren289_gen2,gen2,2,SFH,1960,1979,1,3.03710985184,3.03710985184,25.8602523804,41.1222000122,1.59017014503,78.5404281616,124.89263916,False
HUN,2025,390,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,77028.984375,77028.984375,25.8602523804,125.179962158,4.84063196182,1991989,9642485,False
HUN,2025,391,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,31062.71875,31062.71875,25.8602523804,101.286193848,3.91667461395,803289.75,3146224.5,False
HUN,2025,392,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,1512.74328613,1512.74328613,25.8602523804,125.179962158,4.84063196182,39119.921875,189365.140625,False
HUN,2025,393,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,420.852142334,420.852142334,25.8602523804,101.286193848,3.91667461395,10883.3427734,42626.5117188,False
HUN,2025,394,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,1495.39208984,1495.39208984,25.8602523804,45.2056808472,1.74807572365,38671.21875,67600.21875,False
HUN,2025,395,SFHdh_1980_1989_Debrecen_ren24_gen2,gen2,2,SFH,1980,1989,1,320.357910156,320.357910156,25.8602523804,39.682559967,1.53450012207,8284.53613281,12712.6220703,False
HUN,2025,542,SFHdh_1980_1989_Debrecen_ren290_gen2,gen2,2,SFH,1980,1989,1,218.704071045,218.704071045,25.8602523804,48.3981628418,1.87152707577,5655.74267578,10584.875,False
HUN,2025,543,SFHdh_1980_1989_Debrecen_ren291_gen2,gen2,2,SFH,1980,1989,1,49.6289901733,49.6289901733,25.8602523804,43.4058532715,1.67847752571,1283.41821289,2154.1887207,False
HUN,2025,1780,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,113.274810791,113.274810791,25.8602523804,125.179962158,4.84063196182,2929.31518555,14179.7363281,False
HUN,2025,1781,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,51.8858947754,51.8858947754,25.8602523804,46.9097061157,1.8139693737,1341.78234863,2433.95214844,False
HUN,2025,1782,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,30.8991909027,30.8991909027,25.8602523804,64.3683929443,2.4890859127,799.060852051,1988.93127441,False
HUN,2025,1783,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,14.0593776703,14.0593776703,25.8602523804,43.6598358154,1.68829894066,363.579040527,613.83013916,False
HUN,2025,1784,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,34.8299484253,34.8299484253,25.8602523804,101.286193848,3.91667461395,900.711242676,3527.79296875,False
HUN,2025,1785,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,10.7911167145,10.7911167145,25.8602523804,40.6356201172,1.57135438919,279.061004639,438.503723145,False
HUN,2025,1786,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,6.96830320358,6.96830320358,25.8602523804,58.9192733765,2.27837204933,180.202072144,410.567352295,False
HUN,2025,1787,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,1.79288291931,1.79288291931,25.8602523804,39.5077438354,1.52774012089,46.3644065857,70.8327560425,False
HUN,2025,1788,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,0.0766386091709,0.0766386091709,25.8602523804,101.286193848,3.91667461395,1.98189377785,7.76243305206,False
HUN,2025,1789,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,0.0316498018801,0.0316498018801,25.8602523804,40.6356201172,1.57135438919,0.818471848965,1.28610932827,False
HUN,2025,1790,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,0.0197487790138,0.0197487790138,25.8602523804,58.9192733765,2.27837204933,0.510708391666,1.16358375549,False
HUN,2025,1791,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,0.007414159365,0.007414159365,25.8602523804,39.5077438354,1.52774012089,0.191732034087,0.292916715145,False
HUN,2025,1792,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,0.12275300175,0.12275300175,25.8602523804,45.2056808472,1.74807572365,3.17442369461,5.54913282394,False
HUN,2025,1793,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,0.0242336429656,0.0242336429656,25.8602523804,45.1867179871,1.74734246731,0.626688122749,1.09503877163,False
HUN,2025,1794,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,0.0173070318997,0.0173070318997,25.8602523804,45.1867179871,1.74734246731,0.447564214468,0.782047986984,False
HUN,2025,1795,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,0.00328696728684,0.00328696728684,25.8602523804,40.9388427734,1.58307981491,0.0850018039346,0.134564638138,False
HUN,2025,2028,SFHdh_1980_1989_Debrecen_ren290_gen2,gen2,2,SFH,1980,1989,1,0.0281612128019,0.0281612128019,25.8602523804,48.3981628418,1.87152707577,0.728256046772,1.36295092106,False
HUN,2025,2029,SFHdh_1980_1989_Debrecen_ren290_gen2,gen2,2,SFH,1980,1989,1,0.00564379291609,0.00564379291609,25.8602523804,48.3596801758,1.87003898621,0.145949915051,0.27293202281,False
HUN,2025,2030,SFHdh_1980_1989_Debrecen_ren290_gen2,gen2,2,SFH,1980,1989,1,0.00412119785324,0.00412119785324,25.8602523804,48.3657569885,1.87027394772,0.106575213373,0.199324861169,False
HUN,2025,2031,SFHdh_1980_1989_Debrecen_ren290_gen2,gen2,2,SFH,1980,1989,1,0.000889179646038,0.000889179646038,25.8602523804,44.2619247437,1.71158134937,0.0229944102466,0.0393568016589,False
HUN,2025,3387,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,277.899353027,277.899353027,25.8602523804,125.179962158,4.84063196182,7186.54736328,34787.4296875,False
HUN,2025,3388,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,128.153015137,128.153015137,25.8602523804,46.9097061157,1.8139693737,3314.06933594,6011.62011719,False
HUN,2025,3389,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,79.4127044678,79.4127044678,25.8602523804,64.3683929443,2.4890859127,2053.63256836,5111.66796875,False
HUN,2025,3390,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,33.0952682495,33.0952682495,25.8602523804,43.6598358154,1.68829894066,855.851989746,1444.93395996,False
HUN,2025,3391,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,147.890808105,147.890808105,25.8602523804,101.286193848,3.91667461395,3824.49365234,14979.296875,False
HUN,2025,3392,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,48.2016983032,48.2016983032,25.8602523804,40.6356201172,1.57135438919,1246.50805664,1958.70593262,False
HUN,2025,3393,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,32.4123497009,32.4123497009,25.8602523804,58.9192733765,2.27837204933,838.19152832,1909.71203613,False
HUN,2025,3394,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,7.90049743652,7.90049743652,25.8602523804,39.5077438354,1.52774012089,204.308853149,312.130828857,False
HUN,2025,3395,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,10.7508573532,10.7508573532,25.8602523804,125.179962158,4.84063196182,278.019897461,1345.79187012,False
HUN,2025,3396,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,4.83249664307,4.83249664307,25.8602523804,46.9097061157,1.8139693737,124.969581604,226.690994263,False
HUN,2025,3397,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,3.03264260292,3.03264260292,25.8602523804,64.3683929443,2.4890859127,78.4249038696,195.206329346,False
HUN,2025,3398,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,1.08058059216,1.08058059216,25.8602523804,43.6598358154,1.68829894066,27.9440860748,47.1779708862,False
HUN,2025,3399,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,6.52406024933,6.52406024933,25.8602523804,101.286193848,3.91667461395,168.713851929,660.797241211,False
HUN,2025,3400,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,1.74171614647,1.74171614647,25.8602523804,40.6356201172,1.57135438919,45.041217804,70.775718689,False
HUN,2025,3401,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,1.2117638588,1.2117638588,25.8602523804,58.9192733765,2.27837204933,31.3365192413,71.3962478638,False
HUN,2025,3402,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,0.187600776553,0.187600776553,25.8602523804,39.5077438354,1.52774012089,4.85140323639,7.41168355942,False
HUN,2025,3403,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,14.1929702759,14.1929702759,25.8602523804,45.2056808472,1.74807572365,367.033782959,641.602905273,False
HUN,2025,3404,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,2.83881950378,2.83881950378,25.8602523804,45.2056808472,1.74807572365,73.4125900269,128.330764771,False
HUN,2025,3405,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,2.22857546806,2.22857546806,25.8602523804,45.2056808472,1.74807572365,57.6315231323,100.744270325,False
HUN,2025,3406,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,0.495793879032,0.495793879032,25.8602523804,40.9388427734,1.58307981491,12.821354866,20.2972278595,False
HUN,2025,5169,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,477.270477295,477.270477295,25.8602523804,125.179962158,4.84063196182,12342.3349609,59744.6992188,False
HUN,2025,5170,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,417.180450439,417.180450439,25.8602523804,46.9097061157,1.8139693737,10788.3916016,19569.8125,False
HUN,2025,5171,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,85.774559021,85.774559021,25.8602523804,64.3683929443,2.4890859127,2218.15185547,5521.17041016,False
HUN,2025,5172,SFHdh_1980_1989_Debrecen_ren19_gen2,gen2,2,SFH,1980,1989,1,137.254760742,137.254760742,25.8602523804,43.6598358154,1.68829894066,3549.44287109,5992.52050781,False
HUN,2025,5173,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,237.247787476,237.247787476,25.8602523804,101.286193848,3.91667461395,6135.28759766,24029.9257812,False
HUN,2025,5174,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,156.508453369,156.508453369,25.8602523804,40.6356201172,1.57135438919,4047.34814453,6359.81787109,False
HUN,2025,5175,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,30.4109191895,30.4109191895,25.8602523804,58.9192733765,2.27837204933,786.434020996,1791.78930664,False
HUN,2025,5176,SFHdh_1980_1989_Debrecen_ren20_gen2,gen2,2,SFH,1980,1989,1,36.860408783,36.860408783,25.8602523804,39.5077438354,1.52774012089,953.219482422,1456.27160645,False
HUN,2025,5177,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,24.6548576355,24.6548576355,25.8602523804,125.179962158,4.84063196182,637.580810547,3086.29418945,False
HUN,2025,5178,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,21.2134609222,21.2134609222,25.8602523804,46.9097061157,1.8139693737,548.585449219,995.1171875,False
HUN,2025,5179,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,4.33722305298,4.33722305298,25.8602523804,64.3683929443,2.4890859127,112.161682129,279.180084229,False
HUN,2025,5180,SFHdh_1980_1989_Debrecen_ren21_gen2,gen2,2,SFH,1980,1989,1,6.4668803215,6.4668803215,25.8602523804,43.6598358154,1.68829894066,167.235153198,282.342926025,False
HUN,2025,5181,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,19.7468566895,19.7468566895,25.8602523804,101.286193848,3.91667461395,510.658691406,2000.08398438,False
HUN,2025,5182,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,13.1973648071,13.1973648071,25.8602523804,40.6356201172,1.57135438919,341.28717041,536.283081055,False
HUN,2025,5183,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,2.57909822464,2.57909822464,25.8602523804,58.9192733765,2.27837204933,66.6961288452,151.958587646,False
HUN,2025,5184,SFHdh_1980_1989_Debrecen_ren22_gen2,gen2,2,SFH,1980,1989,1,2.98426604271,2.98426604271,25.8602523804,39.5077438354,1.52774012089,77.1738739014,117.901618958,False
HUN,2025,5185,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,24.231798172,24.231798172,25.8602523804,45.2056808472,1.74807572365,626.640441895,1095.41491699,False
HUN,2025,5186,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,9.80706310272,9.80706310272,25.8602523804,45.2056808472,1.74807572365,253.613128662,443.334960938,False
HUN,2025,5187,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,2.18668007851,2.18668007851,25.8602523804,45.2056808472,1.74807572365,56.5480995178,98.8503646851,False
HUN,2025,5188,SFHdh_1980_1989_Debrecen_ren23_gen2,gen2,2,SFH,1980,1989,1,2.49251890182,2.49251890182,25.8602523804,40.9388427734,1.58307981491,64.4571685791,102.040840149,False
HUN,2025,5189,SFHdh_1980_1989_Debrecen_ren24_gen2,gen2,2,SFH,1980,1989,1,6.69624567032,6.69624567032,25.8602523804,39.682559967,1.53450012207,173.166595459,265.724182129,False
